id,entity_type,entity_id,alias,normalized_alias,language_code,source_id,is_preferred
5247,ingredient,ing-foodon-foodon_03540171,01710 - breadcrumbs (efsa foodex2),01710 breadcrumbs efsa foodex2,en,src-foodon,true
5248,ingredient,ing-foodon-foodon_03540171,bread raspings,bread raspings,en,src-foodon,false
5249,ingredient,ing-foodon-foodon_03540171,paniermehl,paniermehl,en,src-foodon,false
5250,ingredient,ing-foodon-foodon_03540172,01720 - croutons (efsa foodex2),01720 croutons efsa foodex2,en,src-foodon,true
5251,ingredient,ing-foodon-foodon_03540193,01930 - gnocchi (efsa foodex2),01930 gnocchi efsa foodex2,en,src-foodon,true
5252,ingredient,ing-foodon-foodon_03540193,potato gnocchi,potato gnocchi,en,src-foodon,false
5253,ingredient,ing-foodon-foodon_03540196,01960 - couscous (efsa foodex2),01960 couscous efsa foodex2,en,src-foodon,true
5254,ingredient,ing-foodon-foodon_03540237,02370 - biscuits (efsa foodex2),02370 biscuits efsa foodex2,en,src-foodon,true
5255,ingredient,ing-foodon-foodon_03540244,02440 - speculaas (efsa foodex2),02440 speculaas efsa foodex2,en,src-foodon,true
5256,ingredient,ing-foodon-foodon_03540247,02470 - wafers (efsa foodex2),02470 wafers efsa foodex2,en,src-foodon,true
5257,ingredient,ing-foodon-foodon_03540247,cookies,cookies,en,src-foodon,false
5258,ingredient,ing-foodon-foodon_03540247,raffaello,raffaello,en,src-foodon,false
5259,ingredient,ing-foodon-foodon_03540249,02490 - éclair (efsa foodex2),02490 eclair efsa foodex2,en,src-foodon,true
5260,ingredient,ing-foodon-foodon_03540250,02500 - beignets (efsa foodex2),02500 beignets efsa foodex2,en,src-foodon,true
5261,ingredient,ing-foodon-foodon_03540251,02510 - profiterole (efsa foodex2),02510 profiterole efsa foodex2,en,src-foodon,true
5262,ingredient,ing-foodon-foodon_03540252,02520 - croquembouche (efsa foodex2),02520 croquembouche efsa foodex2,en,src-foodon,true
5263,ingredient,ing-foodon-foodon_03540253,02530 - gougere (efsa foodex2),02530 gougere efsa foodex2,en,src-foodon,true
5264,ingredient,ing-foodon-foodon_03540253,cheese choux,cheese choux,en,src-foodon,false
5265,ingredient,ing-foodon-foodon_03540254,02540 - cakes (efsa foodex2),02540 cakes efsa foodex2,en,src-foodon,true
5266,ingredient,ing-foodon-foodon_03540266,02660 - muffins (efsa foodex2),02660 muffins efsa foodex2,en,src-foodon,true
5267,ingredient,ing-foodon-foodon_03540266,muffin-based cupcake,muffin based cupcake,en,src-foodon,false
5268,ingredient,ing-foodon-foodon_03540276,02760 - buns (efsa foodex2),02760 buns efsa foodex2,en,src-foodon,true
5269,ingredient,ing-foodon-foodon_03540277,02770 - croissant (efsa foodex2),02770 croissant efsa foodex2,en,src-foodon,true
5270,ingredient,ing-foodon-foodon_03540282,02820 - kringles (efsa foodex2),02820 kringles efsa foodex2,en,src-foodon,true
5271,ingredient,ing-foodon-foodon_03540282,scandinavian pretzel,scandinavian pretzel,en,src-foodon,false
5272,ingredient,ing-foodon-foodon_03540296,02960 - baklava (efsa foodex2),02960 baklava efsa foodex2,en,src-foodon,true
5273,ingredient,ing-foodon-foodon_03540299,02990 - pancakes (efsa foodex2),02990 pancakes efsa foodex2,en,src-foodon,true
5274,ingredient,ing-foodon-foodon_03540301,03010 - macaroons (efsa foodex2),03010 macaroons efsa foodex2,en,src-foodon,true
5275,ingredient,ing-foodon-foodon_03540302,03020 - meringue (efsa foodex2),03020 meringue efsa foodex2,en,src-foodon,true
5276,ingredient,ing-foodon-foodon_03540303,03030 - waffles (efsa foodex2),03030 waffles efsa foodex2,en,src-foodon,true
5277,ingredient,ing-foodon-foodon_03540305,03050 - lebkuchen (efsa foodex2),03050 lebkuchen efsa foodex2,en,src-foodon,true
5278,ingredient,ing-foodon-foodon_03540306,03060 - gingerbread (efsa foodex2),03060 gingerbread efsa foodex2,en,src-foodon,true
5279,ingredient,ing-foodon-foodon_03540370,03700 - romaines (efsa foodex2),03700 romaines efsa foodex2,en,src-foodon,true
5280,ingredient,ing-foodon-foodon_03540370,cos lettuces,cos lettuces,en,src-foodon,false
5281,ingredient,ing-foodon-foodon_03540370,lactuca sativa cos group,lactuca sativa cos group,en,src-foodon,false
5282,ingredient,ing-foodon-foodon_03540372,03720 - escaroles (efsa foodex2),03720 escaroles efsa foodex2,en,src-foodon,true
5283,ingredient,ing-foodon-foodon_03540372,broad-leaved endives,broad leaved endives,en,src-foodon,false
5284,ingredient,ing-foodon-foodon_03540372,cichorium endivia var.atifolium,cichorium endivia var atifolium,en,src-foodon,false
5285,ingredient,ing-foodon-foodon_03540372,scarole,scarole,en,src-foodon,false
5286,ingredient,ing-foodon-foodon_03540374,03740 - dandelions (efsa foodex2),03740 dandelions efsa foodex2,en,src-foodon,true
5287,ingredient,ing-foodon-foodon_03540374,taraxacum officinale,taraxacum officinale,en,src-foodon,false
5288,ingredient,ing-foodon-foodon_03540374,taraxacum sect. ruderalia,taraxacum sect ruderalia,en,src-foodon,false
5289,ingredient,ing-foodon-foodon_03540375,03750 - puntarelle (efsa foodex2),03750 puntarelle efsa foodex2,en,src-foodon,true
5290,ingredient,ing-foodon-foodon_03540375,cichorium intybus specific cultivars for puntarelle,cichorium intybus specific cultivars for puntarelle,en,src-foodon,false
5291,ingredient,ing-foodon-foodon_03540376,03760 - radicchio (efsa foodex2),03760 radicchio efsa foodex2,en,src-foodon,true
5292,ingredient,ing-foodon-foodon_03540376,cichorium intybus var. foliosum,cichorium intybus var foliosum,en,src-foodon,false
5293,ingredient,ing-foodon-foodon_03540376,radicchio rosso,radicchio rosso,en,src-foodon,false
5294,ingredient,ing-foodon-foodon_03540376,red-leaved chicories,red leaved chicories,en,src-foodon,false
5295,ingredient,ing-foodon-foodon_03540405,04050 - pokeweed (efsa foodex2),04050 pokeweed efsa foodex2,en,src-foodon,true
5296,ingredient,ing-foodon-foodon_03540405,phytolacca americana,phytolacca americana,en,src-foodon,false
5297,ingredient,ing-foodon-foodon_03540405,poke-berry leaves,poke berry leaves,en,src-foodon,false
5298,ingredient,ing-foodon-foodon_03540421,04210 - spinaches (efsa foodex2),04210 spinaches efsa foodex2,en,src-foodon,true
5299,ingredient,ing-foodon-foodon_03540421,spinacia oleracea,spinacia oleracea,en,src-foodon,false
5300,ingredient,ing-foodon-foodon_03540429,04290 - bitterleaves (efsa foodex2),04290 bitterleaves efsa foodex2,en,src-foodon,true
5301,ingredient,ing-foodon-foodon_03540429,vernonia schreb. spp.,vernonia schreb spp,en,src-foodon,false
5302,ingredient,ing-foodon-foodon_03540438,04380 - purslanes (efsa foodex2),04380 purslanes efsa foodex2,en,src-foodon,true
5303,ingredient,ing-foodon-foodon_03540438,portulaca oleracea,portulaca oleracea,en,src-foodon,false
5304,ingredient,ing-foodon-foodon_03540439,04390 - agretti (efsa foodex2),04390 agretti efsa foodex2,en,src-foodon,true
5305,ingredient,ing-foodon-foodon_03540439,salsola soda weinm.,salsola soda weinm,en,src-foodon,false
5306,ingredient,ing-foodon-foodon_03540440,04400 - glassworts (efsa foodex2),04400 glassworts efsa foodex2,en,src-foodon,true
5307,ingredient,ing-foodon-foodon_03540440,salicornia europaea,salicornia europaea,en,src-foodon,false
5308,ingredient,ing-foodon-foodon_03540440,samphires,samphires,en,src-foodon,false
5309,ingredient,ing-foodon-foodon_03540446,04460 - chards (efsa foodex2),04460 chards efsa foodex2,en,src-foodon,true
5310,ingredient,ing-foodon-foodon_03540446,beet leaves,beet leaves,en,src-foodon,false
5311,ingredient,ing-foodon-foodon_03540446,beta vulgaris var. flavescens,beta vulgaris var flavescens,en,src-foodon,false
5312,ingredient,ing-foodon-foodon_03540450,04500 - goosefoot (efsa foodex2),04500 goosefoot efsa foodex2,en,src-foodon,true
5313,ingredient,ing-foodon-foodon_03540450,chenopodium spp.,chenopodium spp,en,src-foodon,false
5314,ingredient,ing-foodon-foodon_03540458,04580 - watercresses (efsa foodex2),04580 watercresses efsa foodex2,en,src-foodon,true
5315,ingredient,ing-foodon-foodon_03540458,nasturtium officinale,nasturtium officinale,en,src-foodon,false
5316,ingredient,ing-foodon-foodon_03540463,04630 - witloofs (efsa foodex2),04630 witloofs efsa foodex2,en,src-foodon,true
5317,ingredient,ing-foodon-foodon_03540463,belgian endives,belgian endives,en,src-foodon,false
5318,ingredient,ing-foodon-foodon_03540463,chicory sprouts,chicory sprouts,en,src-foodon,false
5319,ingredient,ing-foodon-foodon_03540463,cichorium intybus foliosum group,cichorium intybus foliosum group,en,src-foodon,false
5320,ingredient,ing-foodon-foodon_03540468,04680 - bracken (efsa foodex2),04680 bracken efsa foodex2,en,src-foodon,true
5321,ingredient,ing-foodon-foodon_03540468,pteridium aquilinum,pteridium aquilinum,en,src-foodon,false
5322,ingredient,ing-foodon-foodon_03540485,04850 - komatsuna (efsa foodex2),04850 komatsuna efsa foodex2,en,src-foodon,true
5323,ingredient,ing-foodon-foodon_03540485,brassica narinosa,brassica narinosa,en,src-foodon,false
5324,ingredient,ing-foodon-foodon_03540485,brassica perviridis,brassica perviridis,en,src-foodon,false
5325,ingredient,ing-foodon-foodon_03540485,mustard spinaches,mustard spinaches,en,src-foodon,false
5326,ingredient,ing-foodon-foodon_03540486,04860 - mizuna (efsa foodex2),04860 mizuna efsa foodex2,en,src-foodon,true
5327,ingredient,ing-foodon-foodon_03540486,brassica rapa subsp. nipposinica,brassica rapa subsp nipposinica,en,src-foodon,false
5328,ingredient,ing-foodon-foodon_03540491,04910 - collards (efsa foodex2),04910 collards efsa foodex2,en,src-foodon,true
5329,ingredient,ing-foodon-foodon_03540491,borecoles,borecoles,en,src-foodon,false
5330,ingredient,ing-foodon-foodon_03540491,brassica oleracea var. viridis,brassica oleracea var viridis,en,src-foodon,false
5331,ingredient,ing-foodon-foodon_03540491,collards greens,collards greens,en,src-foodon,false
5332,ingredient,ing-foodon-foodon_03540500,05000 - cresses (efsa foodex2),05000 cresses efsa foodex2,en,src-foodon,true
5333,ingredient,ing-foodon-foodon_03540500,lepidium sativum,lepidium sativum,en,src-foodon,false
5334,ingredient,ing-foodon-foodon_03540512,05120 - wheatgrass (efsa foodex2),05120 wheatgrass efsa foodex2,en,src-foodon,true
5335,ingredient,ing-foodon-foodon_03540512,triticum aestivum,triticum aestivum,en,src-foodon,false
5336,ingredient,ing-foodon-foodon_03540512,wheat shoots,wheat shoots,en,src-foodon,false
5337,ingredient,ing-foodon-foodon_03540525,05250 - broccoli (efsa foodex2),05250 broccoli efsa foodex2,en,src-foodon,true
5338,ingredient,ing-foodon-foodon_03540525,brassica oleracea var. italica,brassica oleracea var italica,en,src-foodon,false
5339,ingredient,ing-foodon-foodon_03540525,broccoli sprouting,broccoli sprouting,en,src-foodon,false
5340,ingredient,ing-foodon-foodon_03540526,05260 - calabrese (efsa foodex2),05260 calabrese efsa foodex2,en,src-foodon,true
5341,ingredient,ing-foodon-foodon_03540526,brassica oleracea var. italica,brassica oleracea var italica,en,src-foodon,false
5342,ingredient,ing-foodon-foodon_03540526,calabrese broccoli,calabrese broccoli,en,src-foodon,false
5343,ingredient,ing-foodon-foodon_03540529,05290 - rapini (efsa foodex2),05290 rapini efsa foodex2,en,src-foodon,true
5344,ingredient,ing-foodon-foodon_03540529,brassica rapa broccoletto group,brassica rapa broccoletto group,en,src-foodon,false
5345,ingredient,ing-foodon-foodon_03540529,broccoletti,broccoletti,en,src-foodon,false
5346,ingredient,ing-foodon-foodon_03540529,broccoli raab,broccoli raab,en,src-foodon,false
5347,ingredient,ing-foodon-foodon_03540531,05310 - cauliflowers (efsa foodex2),05310 cauliflowers efsa foodex2,en,src-foodon,true
5348,ingredient,ing-foodon-foodon_03540531,brassica oleracea var. botrytis,brassica oleracea var botrytis,en,src-foodon,false
5349,ingredient,ing-foodon-foodon_03540531,cauliflower green,cauliflower green,en,src-foodon,false
5350,ingredient,ing-foodon-foodon_03540539,05390 - asparagus (efsa foodex2),05390 asparagus efsa foodex2,en,src-foodon,true
5351,ingredient,ing-foodon-foodon_03540539,asparagus officinalis,asparagus officinalis,en,src-foodon,false
5352,ingredient,ing-foodon-foodon_03540542,05420 - cardoons (efsa foodex2),05420 cardoons efsa foodex2,en,src-foodon,true
5353,ingredient,ing-foodon-foodon_03540542,cynara cardunculus cardoon group,cynara cardunculus cardoon group,en,src-foodon,false
5354,ingredient,ing-foodon-foodon_03540545,05450 - celeries (efsa foodex2),05450 celeries efsa foodex2,en,src-foodon,true
5355,ingredient,ing-foodon-foodon_03540545,apium graveolens var. dulce,apium graveolens var dulce,en,src-foodon,false
5356,ingredient,ing-foodon-foodon_03540555,05550 - leeks (efsa foodex2),05550 leeks efsa foodex2,en,src-foodon,true
5357,ingredient,ing-foodon-foodon_03540555,allium ampeloprasum ampeloprasumeek group,allium ampeloprasum ampeloprasumeek group,en,src-foodon,false
5358,ingredient,ing-foodon-foodon_03540555,allium porrum,allium porrum,en,src-foodon,false
5359,ingredient,ing-foodon-foodon_03540556,05560 - kurrat (efsa foodex2),05560 kurrat efsa foodex2,en,src-foodon,true
5360,ingredient,ing-foodon-foodon_03540556,allium ampeloprasum ampeloprasum var. kurrat,allium ampeloprasum ampeloprasum var kurrat,en,src-foodon,false
5361,ingredient,ing-foodon-foodon_03540556,allium kurrat,allium kurrat,en,src-foodon,false
5362,ingredient,ing-foodon-foodon_03540556,egyptian leek,egyptian leek,en,src-foodon,false
5363,ingredient,ing-foodon-foodon_03540558,05580 - rhubarbs (efsa foodex2),05580 rhubarbs efsa foodex2,en,src-foodon,true
5364,ingredient,ing-foodon-foodon_03540558,rheum rhabarbarum,rheum rhabarbarum,en,src-foodon,false
5365,ingredient,ing-foodon-foodon_03540558,rheum x hybridum,rheum x hybridum,en,src-foodon,false
5366,ingredient,ing-foodon-foodon_03540571,05710 - celtuce (efsa foodex2),05710 celtuce efsa foodex2,en,src-foodon,true
5367,ingredient,ing-foodon-foodon_03540571,lactuca sativa var. angustana,lactuca sativa var angustana,en,src-foodon,false
5368,ingredient,ing-foodon-foodon_03540573,05730 - kohlrabies (efsa foodex2),05730 kohlrabies efsa foodex2,en,src-foodon,true
5369,ingredient,ing-foodon-foodon_03540573,brassica oleracea var. gongylodes,brassica oleracea var gongylodes,en,src-foodon,false
5370,ingredient,ing-foodon-foodon_03540576,05760 - garlic (efsa foodex2),05760 garlic efsa foodex2,en,src-foodon,true
5371,ingredient,ing-foodon-foodon_03540576,allium sativum,allium sativum,en,src-foodon,false
5372,ingredient,ing-foodon-foodon_03540576,common garlic,common garlic,en,src-foodon,false
5373,ingredient,ing-foodon-foodon_03540579,05790 - onions (efsa foodex2),05790 onions efsa foodex2,en,src-foodon,true
5374,ingredient,ing-foodon-foodon_03540579,allium cepa common onion group,allium cepa common onion group,en,src-foodon,false
5375,ingredient,ing-foodon-foodon_03540582,05820 - rakkyo (efsa foodex2),05820 rakkyo efsa foodex2,en,src-foodon,true
5376,ingredient,ing-foodon-foodon_03540582,allium chinense,allium chinense,en,src-foodon,false
5377,ingredient,ing-foodon-foodon_03540582,chinese onions,chinese onions,en,src-foodon,false
5378,ingredient,ing-foodon-foodon_03540585,05850 - shallots (efsa foodex2),05850 shallots efsa foodex2,en,src-foodon,true
5379,ingredient,ing-foodon-foodon_03540585,allium ascalonicum,allium ascalonicum,en,src-foodon,false
5380,ingredient,ing-foodon-foodon_03540585,allium cepa var. aggregatum,allium cepa var aggregatum,en,src-foodon,false
5381,ingredient,ing-foodon-foodon_03540631,06310 - solanacea (efsa foodex2),06310 solanacea efsa foodex2,en,src-foodon,true
5382,ingredient,ing-foodon-foodon_03540631,(a) solanacea,a solanacea,en,src-foodon,false
5383,ingredient,ing-foodon-foodon_03540631,solanaceae (family),solanaceae family,en,src-foodon,false
5384,ingredient,ing-foodon-foodon_03540633,06330 - tomatoes (efsa foodex2),06330 tomatoes efsa foodex2,en,src-foodon,true
5385,ingredient,ing-foodon-foodon_03540633,lycopersicon esculentum,lycopersicon esculentum,en,src-foodon,false
5386,ingredient,ing-foodon-foodon_03540633,solanumycopersicum,solanumycopersicum,en,src-foodon,false
5387,ingredient,ing-foodon-foodon_03540641,06410 - alkekengi (efsa foodex2),06410 alkekengi efsa foodex2,en,src-foodon,true
5388,ingredient,ing-foodon-foodon_03540641,chinese lanterns,chinese lanterns,en,src-foodon,false
5389,ingredient,ing-foodon-foodon_03540641,ground cherries,ground cherries,en,src-foodon,false
5390,ingredient,ing-foodon-foodon_03540641,physalis alkekengi,physalis alkekengi,en,src-foodon,false
5391,ingredient,ing-foodon-foodon_03540644,06440 - tomatillos (efsa foodex2),06440 tomatillos efsa foodex2,en,src-foodon,true
5392,ingredient,ing-foodon-foodon_03540644,husk tomatoes,husk tomatoes,en,src-foodon,false
5393,ingredient,ing-foodon-foodon_03540644,physalis philadelphica,physalis philadelphica,en,src-foodon,false
5394,ingredient,ing-foodon-foodon_03540645,06450 - gojiberry (efsa foodex2),06450 gojiberry efsa foodex2,en,src-foodon,true
5395,ingredient,ing-foodon-foodon_03540645,lycium barbarum,lycium barbarum,en,src-foodon,false
5396,ingredient,ing-foodon-foodon_03540645,lycium chinense,lycium chinense,en,src-foodon,false
5397,ingredient,ing-foodon-foodon_03540645,wolfberry,wolfberry,en,src-foodon,false
5398,ingredient,ing-foodon-foodon_03540646,06460 - wolfberries (efsa foodex2),06460 wolfberries efsa foodex2,en,src-foodon,true
5399,ingredient,ing-foodon-foodon_03540646,gojiberries,gojiberries,en,src-foodon,false
5400,ingredient,ing-foodon-foodon_03540646,lycium barbarum,lycium barbarum,en,src-foodon,false
5401,ingredient,ing-foodon-foodon_03540658,06580 - aubergines (efsa foodex2),06580 aubergines efsa foodex2,en,src-foodon,true
5402,ingredient,ing-foodon-foodon_03540658,eggplants,eggplants,en,src-foodon,false
5403,ingredient,ing-foodon-foodon_03540658,solanum melongena,solanum melongena,en,src-foodon,false
5404,ingredient,ing-foodon-foodon_03540659,06590 - antroewas (efsa foodex2),06590 antroewas efsa foodex2,en,src-foodon,true
5405,ingredient,ing-foodon-foodon_03540659,african eggplants,african eggplants,en,src-foodon,false
5406,ingredient,ing-foodon-foodon_03540659,gboma,gboma,en,src-foodon,false
5407,ingredient,ing-foodon-foodon_03540659,solanum macrocarpon,solanum macrocarpon,en,src-foodon,false
5408,ingredient,ing-foodon-foodon_03540661,06610 - pepinos (efsa foodex2),06610 pepinos efsa foodex2,en,src-foodon,true
5409,ingredient,ing-foodon-foodon_03540661,melon pear,melon pear,en,src-foodon,false
5410,ingredient,ing-foodon-foodon_03540661,solanum muricatum,solanum muricatum,en,src-foodon,false
5411,ingredient,ing-foodon-foodon_03540661,tree melon,tree melon,en,src-foodon,false
5412,ingredient,ing-foodon-foodon_03540665,06650 - okra (efsa foodex2),06650 okra efsa foodex2,en,src-foodon,true
5413,ingredient,ing-foodon-foodon_03540665,abelmoschus esculentus,abelmoschus esculentus,en,src-foodon,false
5414,ingredient,ing-foodon-foodon_03540665,lady's fingers,lady s fingers,en,src-foodon,false
5415,ingredient,ing-foodon-foodon_03540670,06700 - cucumbers (efsa foodex2),06700 cucumbers efsa foodex2,en,src-foodon,true
5416,ingredient,ing-foodon-foodon_03540670,burpless cucumber,burpless cucumber,en,src-foodon,false
