id,slug,name,normalized_name,description,dish_id,parent_variation_id,variation_type,source_id,source_url,attribution_text,author_name,location_text,is_canonical,created_at,updated_at
var-torta-delle-rose-2f217a30,torta-delle-rose,Torta delle rose,torta delle rose,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q21210965,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q21210965,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tostada-ab6eb672,tostada,tostada,tostada,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3280441,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3280441,Canonical starter reference,,Mexico,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-totche-1970e1fa,totche,totché,totche,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q43372008,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q43372008,Canonical starter reference,,Switzerland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-toum-d6f4a6e6,toum,toum,toum,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1095315,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1095315,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tourte-de-blettes-02b32fc7,tourte-de-blettes,Tourte de blettes,tourte de blettes,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3535543,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3535543,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-trachitol-9b36f4f1,trachitol,Trachitol,trachitol,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2106483,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2106483,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-traditional-rice-of-sri-lanka-cf8544ab,traditional-rice-of-sri-lanka,Traditional Rice of Sri Lanka,traditional rice of sri lanka,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q16230436,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q16230436,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tramezzino-b819a1ae,tramezzino,Tramezzino,tramezzino,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1760470,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1760470,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-trident-9a724db8,trident,Trident,trident,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7841375,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7841375,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-trilece-f3d0027a,trilece,trileçe,trilece,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q18943775,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q18943775,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tripas-a-moda-do-porto-9b7ee1e1,tripas-a-moda-do-porto,Tripas à moda do Porto,tripas a moda do porto,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q10384855,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q10384855,Canonical starter reference,,Portugal,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tripes-a-la-mode-de-caen-253d6b0e,tripes-a-la-mode-de-caen,tripes à la mode de Caen,tripes a la mode de caen,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q356690,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q356690,Canonical starter reference,,France,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-trippa-alla-romana-e257f72e,trippa-alla-romana,Trippa alla romana,trippa alla romana,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q63527491,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q63527491,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tsoureki-67fc38e8,tsoureki,tsoureki,tsoureki,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q17023518,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q17023518,Canonical starter reference,,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tteokbokki-23929f4c,tteokbokki,tteokbokki,tteokbokki,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1190475,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1190475,Canonical starter reference,,Korea,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tulumba-b537e841,tulumba,tulumba,tulumba,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q962957,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q962957,Canonical starter reference,,Egypt,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tumact-me-tulez-26f08fcd,tumact-me-tulez,Tumact me tulez,tumact me tulez,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q111381747,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q111381747,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tumpeng-e00351ef,tumpeng,tumpeng,tumpeng,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2746599,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2746599,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tuna-fish-sandwich-eed85231,tuna-fish-sandwich,tuna fish sandwich,tuna fish sandwich,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q978397,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q978397,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tuna-pot-a0700f16,tuna-pot,Tuna pot,tuna pot,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1243795,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1243795,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tunde-ke-kabab-4c91c41a,tunde-ke-kabab,Tunde ke kabab,tunde ke kabab,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7852883,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7852883,Canonical starter reference,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tuotuorou-0104977f,tuotuorou,Tuotuorou,tuotuorou,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7853461,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7853461,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-turkish-delight-436e3f61,turkish-delight,Turkish delight,turkish delight,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q182339,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q182339,Canonical starter reference,,Ottoman Empire,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-turkish-honey-f0134a47,turkish-honey,Turkish honey,turkish honey,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q10969752,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q10969752,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-turli-tava-8cadaa31,turli-tava,Turli Tava,turli tava,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7855577,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7855577,Canonical starter reference,,North Macedonia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-turron-d5ac1622,turron,turrón,turron,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q159304,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q159304,Canonical starter reference,,Spain,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tutug-oncom-rice-d7b426a3,tutug-oncom-rice,tutug oncom rice,tutug oncom rice,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q12522818,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q12522818,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tuwo-masara-corn-meal-45273b80,tuwo-masara-corn-meal,Tuwo masara (corn meal),tuwo masara corn meal,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q25041417,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q25041417,Canonical starter reference,,Nigeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tuwon-shinkafa-5d7f6c3f,tuwon-shinkafa,Tuwon shinkafa,tuwon shinkafa,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q83603766,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q83603766,Canonical starter reference,,Nigeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-twist-d3501482,twist,Twist,twist,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3354371,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3354371,Canonical starter reference,,Norway,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tyrkisk-peber-f926c37b,tyrkisk-peber,tyrkisk peber,tyrkisk peber,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q667407,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q667407,Canonical starter reference,,Denmark,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-tzimmes-272984ec,tzimmes,tzimmes,tzimmes,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q203886,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q203886,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-ugali-69d28d66,ugali,ugali,ugali,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1435874,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1435874,Canonical starter reference,,Kenya,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-uih-sepit-4bbfd8a1,uih-sepit,uih sepit,uih sepit,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7307455,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7307455,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-ukazi-soup-c3d3a204,ukazi-soup,Ukazi soup,ukazi soup,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q113002647,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q113002647,Canonical starter reference,,Nigeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-ukodo-ba2b32ef,ukodo,Ukodo,ukodo,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q17109441,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q17109441,Canonical starter reference,,Nigeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-ukwa-51a90081,ukwa,Ukwa,ukwa,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q112911886,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q112911886,Canonical starter reference,,Nigeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-ulmyeon-14fa6b2b,ulmyeon,ulmyeon,ulmyeon,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q845376,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q845376,Canonical starter reference,,Korea,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-ume-suisho-27801514,ume-suisho,Ume suishō,ume suisho,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q121920223,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q121920223,Canonical starter reference,,Japan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-unadon-46b83a9f,unadon,unadon,unadon,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1352897,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1352897,Canonical starter reference,,Japan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-uncle-joe-s-mint-balls-46a9d8ac,uncle-joe-s-mint-balls,Uncle Joe's Mint Balls,uncle joe s mint balls,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7882754,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7882754,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-undhiyu-41a1429a,undhiyu,Undhiyu,undhiyu,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2725826,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2725826,Canonical starter reference,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-unleavened-bread-98ba7cba,unleavened-bread,unleavened bread,unleavened bread,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5702275,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5702275,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-unnakai-7297a88d,unnakai,Unnakai,unnakai,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7897138,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7897138,Canonical starter reference,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-upplandskubb-02122f0f,upplandskubb,Upplandskubb,upplandskubb,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q10710162,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q10710162,Canonical starter reference,,Sweden,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-urap-8173c607,urap,urap,urap,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4206002,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4206002,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-usban-01590de7,usban,Usban,usban,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3051726,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3051726,Canonical starter reference,,Libya,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-usi-8844f3cc,usi,Usi,usi,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q17109463,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q17109463,Canonical starter reference,,Nigeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-usukawa-manju-93046920,usukawa-manju,Usukawa Manju,usukawa manju,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q11622168,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q11622168,Canonical starter reference,,Japan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-vacherin-glace-067053f3,vacherin-glace,vacherin glacé,vacherin glace,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q136787113,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q136787113,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-vaho-a977da21,vaho,Vaho,vaho,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7908657,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7908657,Canonical starter reference,,Nicaragua,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-valomilk-3336fdb8,valomilk,Valomilk,valomilk,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7912524,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7912524,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-vangibath-8e9d0d04,vangibath,Vangibath,vangibath,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7914788,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7914788,Canonical starter reference,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
