id,slug,name,normalized_name,description,primary_category_id,primary_cuisine_id,wikidata_qid,wikipedia_title,dbpedia_uri,popularity_rank,created_at,updated_at
fam-wd-q705123,yaksik,yaksik,yaksik,Canonical starter dish entry for yaksik. Origin: Korea. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q647500,Q705123,Yaksik,,2185,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q113070599,yam-pepper-soup,Yam pepper soup,yam pepper soup,Canonical starter dish entry for Yam pepper soup. Seeded from Wikidata with an English Wikipedia sitelink.,cat-soups-58c2caa7,,Q113070599,Yam pepper soup,,2186,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q107292775,yaroa,Yaroa,yaroa,Canonical starter dish entry for Yaroa. Associated cuisine: Dominican Republic cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q107292775,Yaroa,,2187,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6027777,yayla-corbas,yayla çorbası,yayla corbas,Canonical starter dish entry for yayla çorbası. Associated cuisine: Turkish cuisine. Origin: Turkey. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q654493,Q6027777,Yayla çorbası,,2188,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q17048447,yellow-rice,Yellow rice,yellow rice,Canonical starter dish entry for Yellow rice. Seeded from Wikidata with an English Wikipedia sitelink.,cat-rice-dishes-e5a0eea5,,Q17048447,Yellow rice,,2189,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q138304105,yen-thongba,Yen Thongba,yen thongba,Canonical starter dish entry for Yen Thongba. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q138304105,Yen thongba,,2190,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q8053692,yin-yang-fish,Yin Yang fish,yin yang fish,Canonical starter dish entry for Yin Yang fish. Seeded from Wikidata with an English Wikipedia sitelink.,cat-seafood-dishes-67642233,,Q8053692,Yin Yang fish,,2191,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q860170,yin-yang-fried-rice,yin yang fried rice,yin yang fried rice,Canonical starter dish entry for yin yang fried rice. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,cat-rice-dishes-e5a0eea5,,Q860170,Yin yang fried rice,,2192,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q11484234,yuan-yaki,yūan-yaki,yuan yaki,Canonical starter dish entry for yūan-yaki. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q11484234,Yūan-yaki,,2193,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q136701,zabaione,zabaione,zabaione,Canonical starter dish entry for zabaione. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192786,Q136701,Zabaione,,2194,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q39069945,zabala,Zabala,zabala,Canonical starter dish entry for Zabala. Origin: Uruguay. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q39069945,Zabala (candy),,2195,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2902532,zagorski-strukli,Zagorski štrukli,zagorski strukli,Canonical starter dish entry for Zagorski štrukli. Origin: Croatia. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q2902532,Zagorski štrukli,,2196,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q8066663,zarda,zarda,zarda,Canonical starter dish entry for zarda. Associated cuisine: Bangladeshi cuisine. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192087,Q8066663,Zarda (food),,2197,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q12106077,zatiruha,Zatiruha,zatiruha,Canonical starter dish entry for Zatiruha. Associated cuisine: Belarusian cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q12106077,Zatiruha,,2200,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3382504,zeeuws-spek,Zeeuws spek,zeeuws spek,Canonical starter dish entry for Zeeuws spek. Origin: Netherlands. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q3382504,Zeeuws spek,,2201,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4024125,zelten,Zelten,zelten,Canonical starter dish entry for Zelten. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192786,Q4024125,Zelten,,2202,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q16934667,zeroa,Zeroa,zeroa,Canonical starter dish entry for Zeroa. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q16934667,Zeroa,,2203,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5684811,zeytoon-parvardeh,zeytoon parvardeh,zeytoon parvardeh,Canonical starter dish entry for zeytoon parvardeh. Origin: Iran. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q9943666,Q5684811,Zeytoon parvardeh,,2204,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q264558,zganci,Žganci,zganci,Canonical starter dish entry for Žganci. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q264558,Žganci,,2205,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q13632478,zhimazao,Zhimazao,zhimazao,Canonical starter dish entry for Zhimazao. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q13632478,Kaikouxiao,,2206,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q131852182,zlijevka,Zlijevka,zlijevka,Canonical starter dish entry for Zlijevka. Origin: Slovenia. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q131852182,Zlevanka,,2207,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2625025,zosui,Zosui,zosui,Canonical starter dish entry for Zosui. Origin: Japan. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q234138,Q2625025,Zosui,,2209,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q8074657,zours,Zours,zours,Canonical starter dish entry for Zours. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-american-60d23958,Q8074657,Zours,,2210,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q124744092,zozulia,zozulia,zozulia,Canonical starter dish entry for zozulia. Origin: Ukraine. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1503789,Q124744092,Zozulia (food),,2211,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q227658,zuccotto,Zuccotto,zuccotto,Canonical starter dish entry for Zuccotto. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192786,Q227658,Zuccotto,,2212,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q16247075,zupa-ogorkowa,zupa ogórkowa,zupa ogorkowa,Canonical starter dish entry for zupa ogórkowa. Associated cuisine: Lithuanian cuisine. Origin: Poland. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q756020,Q16247075,Cucumber soup,,2213,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q248460,zurcher-geschnetzeltes,Zürcher Geschnetzeltes,zurcher geschnetzeltes,Canonical starter dish entry for Zürcher Geschnetzeltes. Associated cuisine: Swiss cuisine. Origin: Switzerland. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q248460,Zürcher Geschnetzeltes,,2215,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-bread-9a677c44,bread,Bread,bread,Canonical starter dish family seeded from the English Wikipedia page List of sandwiches.,cat-sandwiches-116c3e15,,,Bread,,1895,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-submarine-sandwich-5ea61a55,submarine-sandwich,Submarine sandwich,submarine sandwich,Canonical starter dish family seeded from the English Wikipedia page List of sandwiches.,cat-sandwiches-116c3e15,,,Submarine sandwich,,1896,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-open-faced-sandwich-3a9301e2,open-faced-sandwich,Open-faced sandwich,open faced sandwich,Canonical starter dish family seeded from the English Wikipedia page List of sandwiches.,cat-sandwiches-116c3e15,,,Open-faced sandwich,,1897,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-pocket-sandwich-b5b1a0bd,pocket-sandwich,Pocket sandwich,pocket sandwich,Canonical starter dish family seeded from the English Wikipedia page List of sandwiches.,cat-sandwiches-116c3e15,,,Pocket sandwich,,1898,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-eggs-benedict-1ff8b422,eggs-benedict,Eggs Benedict,eggs benedict,Canonical starter dish family seeded from the English Wikipedia page List of sandwiches.,cat-sandwiches-116c3e15,,,Eggs Benedict,,1899,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-hot-dog-variations-76dcdf87,hot-dog-variations,Hot dog variations,hot dog variations,Canonical starter dish family seeded from the English Wikipedia page List of sandwiches.,cat-sandwiches-116c3e15,,,Hot dog variations,,1900,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-sandwich-bread-85ee8a27,sandwich-bread,Sandwich bread,sandwich bread,Canonical starter dish family seeded from the English Wikipedia page List of sandwiches.,cat-sandwiches-116c3e15,,,Sandwich bread,,1901,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-soup-and-sandwich-52904de2,soup-and-sandwich,Soup and sandwich,soup and sandwich,Canonical starter dish family seeded from the English Wikipedia page List of sandwiches.,cat-sandwiches-116c3e15,,,Soup and sandwich,,1902,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-regional-cuisines-of-medieval-europe-cb0a5e6e,regional-cuisines-of-medieval-europe,Regional cuisines of medieval Europe,regional cuisines of medieval europe,Canonical starter dish family seeded from the English Wikipedia page List of pasta dishes.,cat-pasta-dishes-18ec3e4d,,,Regional cuisines of medieval Europe,,1903,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-italian-wine-8135bfbd,italian-wine,Italian wine,italian wine,Canonical starter dish family seeded from the English Wikipedia page List of pasta dishes.,cat-pasta-dishes-18ec3e4d,,,Italian wine,,1904,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-beer-in-italy-8743579c,beer-in-italy,Beer in Italy,beer in italy,Canonical starter dish family seeded from the English Wikipedia page List of pasta dishes.,cat-pasta-dishes-18ec3e4d,,,Beer in Italy,,1905,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-osteria-705f7b4b,osteria,Osteria,osteria,Canonical starter dish family seeded from the English Wikipedia page List of pasta dishes.,cat-pasta-dishes-18ec3e4d,,,Osteria,,1906,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-trattoria-35c8bed9,trattoria,Trattoria,trattoria,Canonical starter dish family seeded from the English Wikipedia page List of pasta dishes.,cat-pasta-dishes-18ec3e4d,,,Trattoria,,1907,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-enoteca-96a49565,enoteca,Enoteca,enoteca,Canonical starter dish family seeded from the English Wikipedia page List of pasta dishes.,cat-pasta-dishes-18ec3e4d,,,Enoteca,,1908,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-sagra-festival-7d09c078,sagra-festival,Sagra (festival),sagra festival,Canonical starter dish family seeded from the English Wikipedia page List of pasta dishes.,cat-pasta-dishes-18ec3e4d,,,Sagra (festival),,1909,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-italian-meal-structure-18f6c0fd,italian-meal-structure,Italian meal structure,italian meal structure,Canonical starter dish family seeded from the English Wikipedia page List of pasta dishes.,cat-pasta-dishes-18ec3e4d,,,Italian meal structure,,1910,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-banmian-89ef2ecd,banmian,Banmian,banmian,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Banmian,,1911,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-beef-noodle-soup-4dcd1b76,beef-noodle-soup,Beef noodle soup,beef noodle soup,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Beef noodle soup,,1912,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-cart-noodle-68dca97c,cart-noodle,Cart noodle,cart noodle,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Cart noodle,,1913,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-chongqing-noodles-22010713,chongqing-noodles,Chongqing noodles,chongqing noodles,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Chongqing noodles,,1914,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-kuanfen-noodles-b76d80e5,kuanfen-noodles,Kuanfen noodles,kuanfen noodles,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Kuanfen noodles,,1915,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-dan-zai-noodles-ca2e9b85,dan-zai-noodles,Dan zai noodles,dan zai noodles,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Dan zai noodles,,1916,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-dandan-noodles-1697cf2d,dandan-noodles,Dandan noodles,dandan noodles,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Dandan noodles,,1917,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-hokkien-mee-2e6d199a,hokkien-mee,Hokkien mee,hokkien mee,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Hokkien mee,,1918,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-hot-and-sour-noodles-ec5fccc5,hot-and-sour-noodles,Hot and sour noodles,hot and sour noodles,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Hot and sour noodles,,1919,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-hot-dry-noodles-4344c226,hot-dry-noodles,Hot dry noodles,hot dry noodles,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Hot dry noodles,,1920,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-hui-mian-796b70f6,hui-mian,Hui mian,hui mian,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Hui mian,,1921,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-jiangshui-noodles-8e3aa880,jiangshui-noodles,Jiangshui noodles,jiangshui noodles,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Jiangshui noodles,,1922,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-lanzhou-beef-noodle-soup-668c941c,lanzhou-beef-noodle-soup,Lanzhou beef noodle soup,lanzhou beef noodle soup,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Lanzhou beef noodle soup,,1923,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-liangpi-6f660477,liangpi,Liangpi,liangpi,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Liangpi,,1924,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-luosifen-73f10469,luosifen,Luosifen,luosifen,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Luosifen,,1925,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-mee-pok-f55a6d9a,mee-pok,Mee pok,mee pok,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Mee pok,,1926,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-millinge-3b66325a,millinge,Millinge,millinge,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Millinge,,1927,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-misua-5bd394ac,misua,Misua,misua,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Misua,,1928,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-noodles-with-tomato-egg-sauce-c9b214fc,noodles-with-tomato-egg-sauce,Noodles with tomato egg sauce,noodles with tomato egg sauce,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Noodles with tomato egg sauce,,1929,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-satay-bee-hoon-2b13daee,satay-bee-hoon,Satay bee hoon,satay bee hoon,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Satay bee hoon,,1930,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-shanghai-fried-noodles-54307b4e,shanghai-fried-noodles,Shanghai fried noodles,shanghai fried noodles,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Shanghai fried noodles,,1931,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-suan-la-fen-6bb3c793,suan-la-fen,Suan la fen,suan la fen,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Suan la fen,,1932,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wonton-noodles-4872c2ba,wonton-noodles,Wonton noodles,wonton noodles,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Wonton noodles,,1933,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-yuntunmian-b8050086,yuntunmian,Yuntunmian,yuntunmian,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Yuntunmian,,1934,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-zhajiangmian-1bb244b2,zhajiangmian,Zhajiangmian,zhajiangmian,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Zhajiangmian,,1935,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-beef-chow-fun-f771c626,beef-chow-fun,Beef chow fun,beef chow fun,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Beef chow fun,,1936,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-hiyashi-chuka-854c6ffe,hiyashi-chuka,Hiyashi chūka,hiyashi chuka,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Hiyashi chūka,,1937,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-hoto-ebad0744,hoto,Hōtō,hoto,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Hōtō,,1938,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-tsukemen-9f7293c7,tsukemen,Tsukemen,tsukemen,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Tsukemen,,1939,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-sara-udon-58e4fd32,sara-udon,Sara udon,sara udon,Canonical starter dish family seeded from the English Wikipedia page List of noodle dishes.,cat-noodle-dishes-f57723d0,,,Sara udon,,1940,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
