id,label,node_type,parent_id,cuisine_id,category_id,family_id,size_hint
cui-wd-q787497,Indonesian,cuisine,,cui-wd-q787497,,,16
cui-wd-q9943666,Iranian,cuisine,,cui-wd-q9943666,,,16
cui-wd-q1036498,Iraqi,cuisine,,cui-wd-q1036498,,,16
cui-wd-q1068545,Irish,cuisine,,cui-wd-q1068545,,,16
cui-wd-q62458,Israeli,cuisine,,cui-wd-q62458,,,16
cui-wd-q192786,Italian,cuisine,,cui-wd-q192786,,,16
cui-wd-q234138,Japanese,cuisine,,cui-wd-q234138,,,16
cui-wd-q2915172,Jordanian,cuisine,,cui-wd-q2915172,,,16
cui-wd-q647500,Korean,cuisine,,cui-wd-q647500,,,16
cui-wd-q929239,Lebanese,cuisine,,cui-wd-q929239,,,16
cui-wd-q772247,Malaysian,cuisine,,cui-wd-q772247,,,16
cui-wd-q934309,Mediterranean,cuisine,,cui-wd-q934309,,,16
cui-wd-q207965,Mexican,cuisine,,cui-wd-q207965,,,16
cui-wd-q1150262,Moroccan,cuisine,,cui-wd-q1150262,,,16
cui-wd-q1194855,Nepalese,cuisine,,cui-wd-q1194855,,,16
cui-wd-q7033037,Nigerian,cuisine,,cui-wd-q7033037,,,16
cui-wd-q1089120,Pakistani,cuisine,,cui-wd-q1089120,,,16
cui-wd-q749847,Peruvian,cuisine,,cui-wd-q749847,,,16
cui-wd-q756020,Polish,cuisine,,cui-wd-q756020,,,16
cui-wd-q180817,Portuguese,cuisine,,cui-wd-q180817,,,16
cui-russian-0a46376e,Russian,cuisine,,cui-russian-0a46376e,,,16
cui-wd-q622512,Spanish,cuisine,,cui-wd-q622512,,,16
cui-wd-q2234037,Sri Lankan,cuisine,,cui-wd-q2234037,,,16
cui-wd-q4119264,Syrian,cuisine,,cui-wd-q4119264,,,16
cui-wd-q707908,Taiwanese,cuisine,,cui-wd-q707908,,,16
cui-wd-q841984,Thai,cuisine,,cui-wd-q841984,,,16
cui-wd-q1328433,Tunisian,cuisine,,cui-wd-q1328433,,,16
cui-wd-q654493,Turkish,cuisine,,cui-wd-q654493,,,16
cui-wd-q1503789,Ukrainian,cuisine,,cui-wd-q1503789,,,16
cui-uzbek-9106fe28,Uzbek,cuisine,,cui-uzbek-9106fe28,,,16
cui-wd-q826059,Vietnamese,cuisine,,cui-wd-q826059,,,16
cat-sandwiches-116c3e15,Sandwiches,category,,,cat-sandwiches-116c3e15,,11
cat-open-face-sandwiches-7a9a9464,Open-face sandwiches,category,cat-sandwiches-116c3e15,,cat-open-face-sandwiches-7a9a9464,,11
cat-closed-sandwiches-f0867929,Closed sandwiches,category,cat-sandwiches-116c3e15,,cat-closed-sandwiches-f0867929,,11
cat-grilled-sandwiches-d00ea686,Grilled sandwiches,category,cat-sandwiches-116c3e15,,cat-grilled-sandwiches-d00ea686,,11
cat-fried-sandwiches-cef754ca,Fried sandwiches,category,cat-sandwiches-116c3e15,,cat-fried-sandwiches-cef754ca,,11
cat-submarine-sandwiches-a0a874bf,Submarine sandwiches,category,cat-sandwiches-116c3e15,,cat-submarine-sandwiches-a0a874bf,,11
cat-breakfast-sandwiches-00986607,Breakfast sandwiches,category,cat-sandwiches-116c3e15,,cat-breakfast-sandwiches-00986607,,11
cat-burgers-09c6dfae,Burgers,category,,,cat-burgers-09c6dfae,,11
cat-beef-burgers-9c58e17d,Beef burgers,category,cat-burgers-09c6dfae,,cat-beef-burgers-9c58e17d,,11
cat-chicken-burgers-2f0f46d4,Chicken burgers,category,cat-burgers-09c6dfae,,cat-chicken-burgers-2f0f46d4,,11
cat-fish-burgers-5739b076,Fish burgers,category,cat-burgers-09c6dfae,,cat-fish-burgers-5739b076,,11
cat-vegetable-burgers-92d6cead,Vegetable burgers,category,cat-burgers-09c6dfae,,cat-vegetable-burgers-92d6cead,,11
cat-stuffed-burgers-566fb9b6,Stuffed burgers,category,cat-burgers-09c6dfae,,cat-stuffed-burgers-566fb9b6,,11
cat-slider-burgers-696b8b8d,Slider burgers,category,cat-burgers-09c6dfae,,cat-slider-burgers-696b8b8d,,11
cat-wraps-and-rolls-dd6f3471,Wraps and rolls,category,,,cat-wraps-and-rolls-dd6f3471,,11
cat-flatbread-wraps-35cf84cc,Flatbread wraps,category,cat-wraps-and-rolls-dd6f3471,,cat-flatbread-wraps-35cf84cc,,11
cat-burritos-2a9b6eae,Burritos,category,cat-wraps-and-rolls-dd6f3471,,cat-burritos-2a9b6eae,,11
cat-spring-rolls-f29d4f63,Spring rolls,category,cat-wraps-and-rolls-dd6f3471,,cat-spring-rolls-f29d4f63,,11
cat-egg-rolls-7041b24e,Egg rolls,category,cat-wraps-and-rolls-dd6f3471,,cat-egg-rolls-7041b24e,,11
cat-lettuce-wraps-76fde57a,Lettuce wraps,category,cat-wraps-and-rolls-dd6f3471,,cat-lettuce-wraps-76fde57a,,11
cat-stuffed-rolls-d5e020bf,Stuffed rolls,category,cat-wraps-and-rolls-dd6f3471,,cat-stuffed-rolls-d5e020bf,,11
cat-flatbreads-and-pizzas-f0961fe2,Flatbreads and pizzas,category,,,cat-flatbreads-and-pizzas-f0961fe2,,11
cat-leavened-flatbreads-19afc10d,Leavened flatbreads,category,cat-flatbreads-and-pizzas-f0961fe2,,cat-leavened-flatbreads-19afc10d,,11
cat-unleavened-flatbreads-dd91c50f,Unleavened flatbreads,category,cat-flatbreads-and-pizzas-f0961fe2,,cat-unleavened-flatbreads-dd91c50f,,11
cat-topped-flatbreads-b5ebb428,Topped flatbreads,category,cat-flatbreads-and-pizzas-f0961fe2,,cat-topped-flatbreads-b5ebb428,,11
cat-stuffed-flatbreads-82b7a421,Stuffed flatbreads,category,cat-flatbreads-and-pizzas-f0961fe2,,cat-stuffed-flatbreads-82b7a421,,11
cat-regional-pizzas-1055a265,Regional pizzas,category,cat-flatbreads-and-pizzas-f0961fe2,,cat-regional-pizzas-1055a265,,11
cat-griddled-flatbreads-91db0373,Griddled flatbreads,category,cat-flatbreads-and-pizzas-f0961fe2,,cat-griddled-flatbreads-91db0373,,11
cat-breads-and-loaves-c2814f9c,Breads and loaves,category,,,cat-breads-and-loaves-c2814f9c,,11
cat-yeast-breads-705c22ef,Yeast breads,category,cat-breads-and-loaves-c2814f9c,,cat-yeast-breads-705c22ef,,11
cat-quick-breads-5920cbdf,Quick breads,category,cat-breads-and-loaves-c2814f9c,,cat-quick-breads-5920cbdf,,11
cat-steamed-breads-0365d897,Steamed breads,category,cat-breads-and-loaves-c2814f9c,,cat-steamed-breads-0365d897,,11
cat-braided-breads-e82e4c4d,Braided breads,category,cat-breads-and-loaves-c2814f9c,,cat-braided-breads-e82e4c4d,,11
cat-sweet-loaves-db04c140,Sweet loaves,category,cat-breads-and-loaves-c2814f9c,,cat-sweet-loaves-db04c140,,11
cat-savory-loaves-a1929d59,Savory loaves,category,cat-breads-and-loaves-c2814f9c,,cat-savory-loaves-a1929d59,,11
cat-dumplings-and-buns-9a441702,Dumplings and buns,category,,,cat-dumplings-and-buns-9a441702,,11
cat-boiled-dumplings-dc6fa4eb,Boiled dumplings,category,cat-dumplings-and-buns-9a441702,,cat-boiled-dumplings-dc6fa4eb,,11
cat-steamed-dumplings-0f45907b,Steamed dumplings,category,cat-dumplings-and-buns-9a441702,,cat-steamed-dumplings-0f45907b,,11
cat-pan-fried-dumplings-9ee10f54,Pan-fried dumplings,category,cat-dumplings-and-buns-9a441702,,cat-pan-fried-dumplings-9ee10f54,,11
cat-stuffed-buns-669232a0,Stuffed buns,category,cat-dumplings-and-buns-9a441702,,cat-stuffed-buns-669232a0,,11
cat-soup-dumplings-f47fa595,Soup dumplings,category,cat-dumplings-and-buns-9a441702,,cat-soup-dumplings-f47fa595,,11
cat-dumpling-soups-bd716600,Dumpling soups,category,cat-dumplings-and-buns-9a441702,,cat-dumpling-soups-bd716600,,11
cat-noodle-dishes-f57723d0,Noodle dishes,category,,,cat-noodle-dishes-f57723d0,,11
cat-stir-fried-noodles-b9457661,Stir-fried noodles,category,cat-noodle-dishes-f57723d0,,cat-stir-fried-noodles-b9457661,,11
cat-noodle-soups-26b8bb24,Noodle soups,category,cat-noodle-dishes-f57723d0,,cat-noodle-soups-26b8bb24,,11
cat-cold-noodles-c249f52e,Cold noodles,category,cat-noodle-dishes-f57723d0,,cat-cold-noodles-c249f52e,,11
cat-sauced-noodles-cbd00b65,Sauced noodles,category,cat-noodle-dishes-f57723d0,,cat-sauced-noodles-cbd00b65,,11
cat-baked-noodles-ab0afe2b,Baked noodles,category,cat-noodle-dishes-f57723d0,,cat-baked-noodles-ab0afe2b,,11
cat-hand-pulled-noodles-2cc85ebf,Hand-pulled noodles,category,cat-noodle-dishes-f57723d0,,cat-hand-pulled-noodles-2cc85ebf,,11
cat-pasta-dishes-18ec3e4d,Pasta dishes,category,,,cat-pasta-dishes-18ec3e4d,,11
cat-long-pasta-dishes-49a739b5,Long pasta dishes,category,cat-pasta-dishes-18ec3e4d,,cat-long-pasta-dishes-49a739b5,,11
cat-stuffed-pasta-dishes-0bad391f,Stuffed pasta dishes,category,cat-pasta-dishes-18ec3e4d,,cat-stuffed-pasta-dishes-0bad391f,,11
cat-baked-pasta-dishes-ba222166,Baked pasta dishes,category,cat-pasta-dishes-18ec3e4d,,cat-baked-pasta-dishes-ba222166,,11
cat-pasta-salads-b1b6f65c,Pasta salads,category,cat-pasta-dishes-18ec3e4d,,cat-pasta-salads-b1b6f65c,,11
cat-creamy-pasta-dishes-c2439e9b,Creamy pasta dishes,category,cat-pasta-dishes-18ec3e4d,,cat-creamy-pasta-dishes-c2439e9b,,11
cat-tomato-pasta-dishes-869153d6,Tomato pasta dishes,category,cat-pasta-dishes-18ec3e4d,,cat-tomato-pasta-dishes-869153d6,,11
cat-rice-dishes-e5a0eea5,Rice dishes,category,,,cat-rice-dishes-e5a0eea5,,11
cat-pilafs-1960ba39,Pilafs,category,cat-rice-dishes-e5a0eea5,,cat-pilafs-1960ba39,,11
cat-fried-rice-dishes-7eac5b51,Fried rice dishes,category,cat-rice-dishes-e5a0eea5,,cat-fried-rice-dishes-7eac5b51,,11
cat-risotto-like-dishes-23c93721,Risotto-like dishes,category,cat-rice-dishes-e5a0eea5,,cat-risotto-like-dishes-23c93721,,11
cat-rice-porridges-7edf0bf5,Rice porridges,category,cat-rice-dishes-e5a0eea5,,cat-rice-porridges-7edf0bf5,,11
cat-rice-casseroles-b0e0d35d,Rice casseroles,category,cat-rice-dishes-e5a0eea5,,cat-rice-casseroles-b0e0d35d,,11
cat-stuffed-rice-dishes-89b90366,Stuffed rice dishes,category,cat-rice-dishes-e5a0eea5,,cat-stuffed-rice-dishes-89b90366,,11
cat-soups-58c2caa7,Soups,category,,,cat-soups-58c2caa7,,11
cat-clear-soups-4a22af84,Clear soups,category,cat-soups-58c2caa7,,cat-clear-soups-4a22af84,,11
cat-pureed-soups-563e018c,Pureed soups,category,cat-soups-58c2caa7,,cat-pureed-soups-563e018c,,11
cat-bean-soups-b54d6ea8,Bean soups,category,cat-soups-58c2caa7,,cat-bean-soups-b54d6ea8,,11
cat-noodle-soups-587abe8a,Noodle soups,category,cat-soups-58c2caa7,,cat-noodle-soups-587abe8a,,11
