entity_type,entity_id,alias,normalized_alias,language_code,source_id,is_preferred
dish,dish-wd-q6027777,yayla çorbası,yayla corbas,en,src-wikidata,true
dish_family,fam-wd-q17048447,Yellow rice,yellow rice,en,src-wikidata,true
dish,dish-wd-q17048447,Yellow rice,yellow rice,en,src-wikidata,true
dish_family,fam-wd-q138304105,Yen Thongba,yen thongba,en,src-wikidata,true
dish,dish-wd-q138304105,Yen Thongba,yen thongba,en,src-wikidata,true
dish_family,fam-wd-q8053692,Yin Yang fish,yin yang fish,en,src-wikidata,true
dish,dish-wd-q8053692,Yin Yang fish,yin yang fish,en,src-wikidata,true
dish_family,fam-wd-q860170,yin yang fried rice,yin yang fried rice,en,src-wikidata,true
dish,dish-wd-q860170,yin yang fried rice,yin yang fried rice,en,src-wikidata,true
dish_family,fam-wd-q11484234,yūan-yaki,yuan yaki,en,src-wikidata,true
dish,dish-wd-q11484234,yūan-yaki,yuan yaki,en,src-wikidata,true
dish_family,fam-wd-q136701,zabaione,zabaione,en,src-wikidata,true
dish,dish-wd-q136701,zabaione,zabaione,en,src-wikidata,true
dish_family,fam-wd-q39069945,Zabala,zabala,en,src-wikidata,true
dish,dish-wd-q39069945,Zabala,zabala,en,src-wikidata,true
dish_family,fam-wd-q39069945,Zabala (candy),zabala candy,en,src-wikipedia-en,false
dish,dish-wd-q39069945,Zabala (candy),zabala candy,en,src-wikipedia-en,false
dish_family,fam-wd-q2902532,Zagorski štrukli,zagorski strukli,en,src-wikidata,true
dish,dish-wd-q2902532,Zagorski štrukli,zagorski strukli,en,src-wikidata,true
dish_family,fam-wd-q8066663,zarda,zarda,en,src-wikidata,true
dish,dish-wd-q8066663,zarda,zarda,en,src-wikidata,true
dish_family,fam-wd-q8066663,Zarda (food),zarda food,en,src-wikipedia-en,false
dish,dish-wd-q8066663,Zarda (food),zarda food,en,src-wikipedia-en,false
dish_family,fam-wd-q12106077,Zatiruha,zatiruha,en,src-wikidata,true
dish,dish-wd-q12106077,Zatiruha,zatiruha,en,src-wikidata,true
dish_family,fam-wd-q3382504,Zeeuws spek,zeeuws spek,en,src-wikidata,true
dish,dish-wd-q3382504,Zeeuws spek,zeeuws spek,en,src-wikidata,true
dish_family,fam-wd-q4024125,Zelten,zelten,en,src-wikidata,true
dish,dish-wd-q4024125,Zelten,zelten,en,src-wikidata,true
dish_family,fam-wd-q16934667,Zeroa,zeroa,en,src-wikidata,true
dish,dish-wd-q16934667,Zeroa,zeroa,en,src-wikidata,true
dish_family,fam-wd-q5684811,zeytoon parvardeh,zeytoon parvardeh,en,src-wikidata,true
dish,dish-wd-q5684811,zeytoon parvardeh,zeytoon parvardeh,en,src-wikidata,true
dish_family,fam-wd-q264558,Žganci,zganci,en,src-wikidata,true
dish,dish-wd-q264558,Žganci,zganci,en,src-wikidata,true
dish_family,fam-wd-q13632478,Zhimazao,zhimazao,en,src-wikidata,true
dish,dish-wd-q13632478,Zhimazao,zhimazao,en,src-wikidata,true
dish_family,fam-wd-q13632478,Kaikouxiao,kaikouxiao,en,src-wikipedia-en,false
dish,dish-wd-q13632478,Kaikouxiao,kaikouxiao,en,src-wikipedia-en,false
dish_family,fam-wd-q131852182,Zlijevka,zlijevka,en,src-wikidata,true
dish,dish-wd-q131852182,Zlijevka,zlijevka,en,src-wikidata,true
dish_family,fam-wd-q131852182,Zlevanka,zlevanka,en,src-wikipedia-en,false
dish,dish-wd-q131852182,Zlevanka,zlevanka,en,src-wikipedia-en,false
dish_family,fam-wd-q2625025,Zosui,zosui,en,src-wikidata,true
dish,dish-wd-q2625025,Zosui,zosui,en,src-wikidata,true
dish_family,fam-wd-q8074657,Zours,zours,en,src-wikidata,true
dish,dish-wd-q8074657,Zours,zours,en,src-wikidata,true
dish_family,fam-wd-q124744092,zozulia,zozulia,en,src-wikidata,true
dish,dish-wd-q124744092,zozulia,zozulia,en,src-wikidata,true
dish_family,fam-wd-q124744092,Zozulia (food),zozulia food,en,src-wikipedia-en,false
dish,dish-wd-q124744092,Zozulia (food),zozulia food,en,src-wikipedia-en,false
dish_family,fam-wd-q227658,Zuccotto,zuccotto,en,src-wikidata,true
dish,dish-wd-q227658,Zuccotto,zuccotto,en,src-wikidata,true
dish_family,fam-wd-q16247075,zupa ogórkowa,zupa ogorkowa,en,src-wikidata,true
dish,dish-wd-q16247075,zupa ogórkowa,zupa ogorkowa,en,src-wikidata,true
dish_family,fam-wd-q16247075,Cucumber soup,cucumber soup,en,src-wikipedia-en,false
dish,dish-wd-q16247075,Cucumber soup,cucumber soup,en,src-wikipedia-en,false
dish_family,fam-wd-q248460,Zürcher Geschnetzeltes,zurcher geschnetzeltes,en,src-wikidata,true
dish,dish-wd-q248460,Zürcher Geschnetzeltes,zurcher geschnetzeltes,en,src-wikidata,true
dish_family,fam-bread-9a677c44,Bread,bread,en,src-wikipedia-en,true
dish,dish-bread-f0e6e75e,Bread,bread,en,src-wikipedia-en,true
dish_family,fam-submarine-sandwich-5ea61a55,Submarine sandwich,submarine sandwich,en,src-wikipedia-en,true
dish,dish-submarine-sandwich-d575b986,Submarine sandwich,submarine sandwich,en,src-wikipedia-en,true
dish_family,fam-open-faced-sandwich-3a9301e2,Open-faced sandwich,open faced sandwich,en,src-wikipedia-en,true
dish,dish-open-faced-sandwich-32a6c4cb,Open-faced sandwich,open faced sandwich,en,src-wikipedia-en,true
dish_family,fam-pocket-sandwich-b5b1a0bd,Pocket sandwich,pocket sandwich,en,src-wikipedia-en,true
dish,dish-pocket-sandwich-512e9cf9,Pocket sandwich,pocket sandwich,en,src-wikipedia-en,true
dish_family,fam-eggs-benedict-1ff8b422,Eggs Benedict,eggs benedict,en,src-wikipedia-en,true
dish,dish-eggs-benedict-b328ff4d,Eggs Benedict,eggs benedict,en,src-wikipedia-en,true
dish_family,fam-hot-dog-variations-76dcdf87,Hot dog variations,hot dog variations,en,src-wikipedia-en,true
dish,dish-hot-dog-variations-62bbf3bf,Hot dog variations,hot dog variations,en,src-wikipedia-en,true
dish_family,fam-sandwich-bread-85ee8a27,Sandwich bread,sandwich bread,en,src-wikipedia-en,true
dish,dish-sandwich-bread-1be665e8,Sandwich bread,sandwich bread,en,src-wikipedia-en,true
dish_family,fam-soup-and-sandwich-52904de2,Soup and sandwich,soup and sandwich,en,src-wikipedia-en,true
dish,dish-soup-and-sandwich-707fa638,Soup and sandwich,soup and sandwich,en,src-wikipedia-en,true
dish_family,fam-regional-cuisines-of-medieval-europe-cb0a5e6e,Regional cuisines of medieval Europe,regional cuisines of medieval europe,en,src-wikipedia-en,true
dish,dish-regional-cuisines-of-medieval-europe-82cb7c43,Regional cuisines of medieval Europe,regional cuisines of medieval europe,en,src-wikipedia-en,true
dish_family,fam-italian-wine-8135bfbd,Italian wine,italian wine,en,src-wikipedia-en,true
dish,dish-italian-wine-40d16e3e,Italian wine,italian wine,en,src-wikipedia-en,true
dish_family,fam-beer-in-italy-8743579c,Beer in Italy,beer in italy,en,src-wikipedia-en,true
dish,dish-beer-in-italy-cdb8a6f5,Beer in Italy,beer in italy,en,src-wikipedia-en,true
dish_family,fam-osteria-705f7b4b,Osteria,osteria,en,src-wikipedia-en,true
dish,dish-osteria-8774b9d0,Osteria,osteria,en,src-wikipedia-en,true
dish_family,fam-trattoria-35c8bed9,Trattoria,trattoria,en,src-wikipedia-en,true
dish,dish-trattoria-7a683c72,Trattoria,trattoria,en,src-wikipedia-en,true
dish_family,fam-enoteca-96a49565,Enoteca,enoteca,en,src-wikipedia-en,true
dish,dish-enoteca-1679adbd,Enoteca,enoteca,en,src-wikipedia-en,true
dish_family,fam-sagra-festival-7d09c078,Sagra (festival),sagra festival,en,src-wikipedia-en,true
dish,dish-sagra-festival-602350e9,Sagra (festival),sagra festival,en,src-wikipedia-en,true
dish_family,fam-italian-meal-structure-18f6c0fd,Italian meal structure,italian meal structure,en,src-wikipedia-en,true
dish,dish-italian-meal-structure-1a55900f,Italian meal structure,italian meal structure,en,src-wikipedia-en,true
dish_family,fam-banmian-89ef2ecd,Banmian,banmian,en,src-wikipedia-en,true
dish,dish-banmian-8eaca9be,Banmian,banmian,en,src-wikipedia-en,true
dish_family,fam-beef-noodle-soup-4dcd1b76,Beef noodle soup,beef noodle soup,en,src-wikipedia-en,true
dish,dish-beef-noodle-soup-4ee37510,Beef noodle soup,beef noodle soup,en,src-wikipedia-en,true
dish_family,fam-cart-noodle-68dca97c,Cart noodle,cart noodle,en,src-wikipedia-en,true
dish,dish-cart-noodle-4657b1d2,Cart noodle,cart noodle,en,src-wikipedia-en,true
dish_family,fam-chongqing-noodles-22010713,Chongqing noodles,chongqing noodles,en,src-wikipedia-en,true
dish,dish-chongqing-noodles-7a0a5550,Chongqing noodles,chongqing noodles,en,src-wikipedia-en,true
dish_family,fam-kuanfen-noodles-b76d80e5,Kuanfen noodles,kuanfen noodles,en,src-wikipedia-en,true
dish,dish-kuanfen-noodles-02904922,Kuanfen noodles,kuanfen noodles,en,src-wikipedia-en,true
dish_family,fam-dan-zai-noodles-ca2e9b85,Dan zai noodles,dan zai noodles,en,src-wikipedia-en,true
dish,dish-dan-zai-noodles-24cdeb42,Dan zai noodles,dan zai noodles,en,src-wikipedia-en,true
dish_family,fam-dandan-noodles-1697cf2d,Dandan noodles,dandan noodles,en,src-wikipedia-en,true
dish,dish-dandan-noodles-0584561e,Dandan noodles,dandan noodles,en,src-wikipedia-en,true
dish_family,fam-hokkien-mee-2e6d199a,Hokkien mee,hokkien mee,en,src-wikipedia-en,true
dish,dish-hokkien-mee-c2fa7e13,Hokkien mee,hokkien mee,en,src-wikipedia-en,true
dish_family,fam-hot-and-sour-noodles-ec5fccc5,Hot and sour noodles,hot and sour noodles,en,src-wikipedia-en,true
dish,dish-hot-and-sour-noodles-f7ae8632,Hot and sour noodles,hot and sour noodles,en,src-wikipedia-en,true
dish_family,fam-hot-dry-noodles-4344c226,Hot dry noodles,hot dry noodles,en,src-wikipedia-en,true
dish,dish-hot-dry-noodles-f45ac8bf,Hot dry noodles,hot dry noodles,en,src-wikipedia-en,true
dish_family,fam-hui-mian-796b70f6,Hui mian,hui mian,en,src-wikipedia-en,true
dish,dish-hui-mian-4f8f53f6,Hui mian,hui mian,en,src-wikipedia-en,true
dish_family,fam-jiangshui-noodles-8e3aa880,Jiangshui noodles,jiangshui noodles,en,src-wikipedia-en,true
dish,dish-jiangshui-noodles-54da253c,Jiangshui noodles,jiangshui noodles,en,src-wikipedia-en,true
dish_family,fam-lanzhou-beef-noodle-soup-668c941c,Lanzhou beef noodle soup,lanzhou beef noodle soup,en,src-wikipedia-en,true
dish,dish-lanzhou-beef-noodle-soup-2dd79e29,Lanzhou beef noodle soup,lanzhou beef noodle soup,en,src-wikipedia-en,true
dish_family,fam-liangpi-6f660477,Liangpi,liangpi,en,src-wikipedia-en,true
dish,dish-liangpi-7abd6632,Liangpi,liangpi,en,src-wikipedia-en,true
dish_family,fam-luosifen-73f10469,Luosifen,luosifen,en,src-wikipedia-en,true
dish,dish-luosifen-29d97b24,Luosifen,luosifen,en,src-wikipedia-en,true
dish_family,fam-mee-pok-f55a6d9a,Mee pok,mee pok,en,src-wikipedia-en,true
dish,dish-mee-pok-eac5b4f6,Mee pok,mee pok,en,src-wikipedia-en,true
dish_family,fam-millinge-3b66325a,Millinge,millinge,en,src-wikipedia-en,true
dish,dish-millinge-443b7cc1,Millinge,millinge,en,src-wikipedia-en,true
dish_family,fam-misua-5bd394ac,Misua,misua,en,src-wikipedia-en,true
dish,dish-misua-de96d6f2,Misua,misua,en,src-wikipedia-en,true
dish_family,fam-noodles-with-tomato-egg-sauce-c9b214fc,Noodles with tomato egg sauce,noodles with tomato egg sauce,en,src-wikipedia-en,true
dish,dish-noodles-with-tomato-egg-sauce-0e4913d8,Noodles with tomato egg sauce,noodles with tomato egg sauce,en,src-wikipedia-en,true
dish_family,fam-satay-bee-hoon-2b13daee,Satay bee hoon,satay bee hoon,en,src-wikipedia-en,true
dish,dish-satay-bee-hoon-6afc778a,Satay bee hoon,satay bee hoon,en,src-wikipedia-en,true
dish_family,fam-shanghai-fried-noodles-54307b4e,Shanghai fried noodles,shanghai fried noodles,en,src-wikipedia-en,true
dish,dish-shanghai-fried-noodles-87bd931a,Shanghai fried noodles,shanghai fried noodles,en,src-wikipedia-en,true
dish_family,fam-suan-la-fen-6bb3c793,Suan la fen,suan la fen,en,src-wikipedia-en,true
dish,dish-suan-la-fen-2130ef72,Suan la fen,suan la fen,en,src-wikipedia-en,true
dish_family,fam-wonton-noodles-4872c2ba,Wonton noodles,wonton noodles,en,src-wikipedia-en,true
dish,dish-wonton-noodles-d08c9577,Wonton noodles,wonton noodles,en,src-wikipedia-en,true
dish_family,fam-yuntunmian-b8050086,Yuntunmian,yuntunmian,en,src-wikipedia-en,true
dish,dish-yuntunmian-704c8355,Yuntunmian,yuntunmian,en,src-wikipedia-en,true
dish_family,fam-zhajiangmian-1bb244b2,Zhajiangmian,zhajiangmian,en,src-wikipedia-en,true
dish,dish-zhajiangmian-56207ffc,Zhajiangmian,zhajiangmian,en,src-wikipedia-en,true
dish_family,fam-beef-chow-fun-f771c626,Beef chow fun,beef chow fun,en,src-wikipedia-en,true
dish,dish-beef-chow-fun-08ae388e,Beef chow fun,beef chow fun,en,src-wikipedia-en,true
dish_family,fam-hiyashi-chuka-854c6ffe,Hiyashi chūka,hiyashi chuka,en,src-wikipedia-en,true
dish,dish-hiyashi-chuka-0c69df48,Hiyashi chūka,hiyashi chuka,en,src-wikipedia-en,true
dish_family,fam-hoto-ebad0744,Hōtō,hoto,en,src-wikipedia-en,true
dish,dish-hoto-f8146307,Hōtō,hoto,en,src-wikipedia-en,true
dish_family,fam-tsukemen-9f7293c7,Tsukemen,tsukemen,en,src-wikipedia-en,true
dish,dish-tsukemen-8fcf309a,Tsukemen,tsukemen,en,src-wikipedia-en,true
dish_family,fam-sara-udon-58e4fd32,Sara udon,sara udon,en,src-wikipedia-en,true
dish,dish-sara-udon-f85d705c,Sara udon,sara udon,en,src-wikipedia-en,true
dish_family,fam-tensoba-7e3659f3,Tensoba,tensoba,en,src-wikipedia-en,true
dish,dish-tensoba-b85d6b71,Tensoba,tensoba,en,src-wikipedia-en,true
dish_family,fam-toshikoshi-soba-70e1c16e,Toshikoshi soba,toshikoshi soba,en,src-wikipedia-en,true
dish,dish-toshikoshi-soba-392c98cc,Toshikoshi soba,toshikoshi soba,en,src-wikipedia-en,true
dish_family,fam-somen-9f223db6,Sōmen,somen,en,src-wikipedia-en,true
dish,dish-somen-ea8f10ae,Sōmen,somen,en,src-wikipedia-en,true
dish_family,fam-udon-3611d9f6,Udon,udon,en,src-wikipedia-en,true
dish,dish-udon-96b7d8b1,Udon,udon,en,src-wikipedia-en,true
dish_family,fam-yaki-udon-1c423a9d,Yaki udon,yaki udon,en,src-wikipedia-en,true
dish,dish-yaki-udon-a4278972,Yaki udon,yaki udon,en,src-wikipedia-en,true
dish_family,fam-yakisoba-b94c7fcd,Yakisoba,yakisoba,en,src-wikipedia-en,true
dish,dish-yakisoba-2264cc61,Yakisoba,yakisoba,en,src-wikipedia-en,true
dish_family,fam-otaru-ankake-yakisoba-b0790673,Otaru Ankake Yakisoba,otaru ankake yakisoba,en,src-wikipedia-en,true
dish,dish-otaru-ankake-yakisoba-ef7a2296,Otaru Ankake Yakisoba,otaru ankake yakisoba,en,src-wikipedia-en,true
dish_family,fam-janchi-guksu-bef84fe7,Janchi guksu,janchi guksu,en,src-wikipedia-en,true
dish,dish-janchi-guksu-9b0e0d6e,Janchi guksu,janchi guksu,en,src-wikipedia-en,true
dish_family,fam-jatguksu-e1824712,Jatguksu,jatguksu,en,src-wikipedia-en,true
dish,dish-jatguksu-d1a66865,Jatguksu,jatguksu,en,src-wikipedia-en,true
dish_family,fam-jjamppong-17850d33,Jjamppong,jjamppong,en,src-wikipedia-en,true
dish,dish-jjamppong-82ffa7d5,Jjamppong,jjamppong,en,src-wikipedia-en,true
dish_family,fam-jjolmyeon-8fec4d44,Jjolmyeon,jjolmyeon,en,src-wikipedia-en,true
dish,dish-jjolmyeon-7ed2666a,Jjolmyeon,jjolmyeon,en,src-wikipedia-en,true
dish_family,fam-kalguksu-6f228227,Kalguksu,kalguksu,en,src-wikipedia-en,true
dish,dish-kalguksu-789f4303,Kalguksu,kalguksu,en,src-wikipedia-en,true
dish_family,fam-kongguksu-aa26cf67,Kongguksu,kongguksu,en,src-wikipedia-en,true
dish,dish-kongguksu-1e959329,Kongguksu,kongguksu,en,src-wikipedia-en,true
dish_family,fam-makguksu-1d316c89,Makguksu,makguksu,en,src-wikipedia-en,true
dish,dish-makguksu-6c73b2f5,Makguksu,makguksu,en,src-wikipedia-en,true
dish_family,fam-milmyeon-98ed1e5c,Milmyeon,milmyeon,en,src-wikipedia-en,true
dish,dish-milmyeon-54e36134,Milmyeon,milmyeon,en,src-wikipedia-en,true
dish_family,fam-naengmyeon-6eda9ef1,Naengmyeon,naengmyeon,en,src-wikipedia-en,true
dish,dish-naengmyeon-0ac7d301,Naengmyeon,naengmyeon,en,src-wikipedia-en,true
dish_family,fam-tsuivan-54e1ddf7,Tsuivan,tsuivan,en,src-wikipedia-en,true
dish,dish-tsuivan-4c8d7499,Tsuivan,tsuivan,en,src-wikipedia-en,true
dish_family,fam-cellophane-noodles-13530355,Cellophane noodles,cellophane noodles,en,src-wikipedia-en,true
dish,dish-cellophane-noodles-d8478a38,Cellophane noodles,cellophane noodles,en,src-wikipedia-en,true
dish_family,fam-a-gei-8ff097d0,A-gei,a gei,en,src-wikipedia-en,true
dish,dish-a-gei-28a99e10,A-gei,a gei,en,src-wikipedia-en,true
dish_family,fam-eel-noodles-86f4c300,Eel noodles,eel noodles,en,src-wikipedia-en,true
dish,dish-eel-noodles-47320427,Eel noodles,eel noodles,en,src-wikipedia-en,true
dish_family,fam-nabeyaki-egg-noodles-b836412d,Nabeyaki egg noodles,nabeyaki egg noodles,en,src-wikipedia-en,true
dish,dish-nabeyaki-egg-noodles-6b5e46a1,Nabeyaki egg noodles,nabeyaki egg noodles,en,src-wikipedia-en,true
dish_family,fam-neritic-squid-rice-noodles-1c6803d2,Neritic squid rice noodles,neritic squid rice noodles,en,src-wikipedia-en,true
dish,dish-neritic-squid-rice-noodles-4a2a1550,Neritic squid rice noodles,neritic squid rice noodles,en,src-wikipedia-en,true
dish_family,fam-oyster-vermicelli-056b5546,Oyster vermicelli,oyster vermicelli,en,src-wikipedia-en,true
dish,dish-oyster-vermicelli-a846df4f,Oyster vermicelli,oyster vermicelli,en,src-wikipedia-en,true
dish_family,fam-pumpkin-rice-vermicelli-fad7ec9e,Pumpkin rice vermicelli,pumpkin rice vermicelli,en,src-wikipedia-en,true
dish,dish-pumpkin-rice-vermicelli-42ab1fd4,Pumpkin rice vermicelli,pumpkin rice vermicelli,en,src-wikipedia-en,true
dish_family,fam-taiwanese-beef-noodle-soup-a7b4d36f,Taiwanese beef noodle soup,taiwanese beef noodle soup,en,src-wikipedia-en,true
dish,dish-taiwanese-beef-noodle-soup-d4be133c,Taiwanese beef noodle soup,taiwanese beef noodle soup,en,src-wikipedia-en,true
dish_family,fam-tshik-a-mi-4bbb29ec,Tshik-á-mī,tshik a mi,en,src-wikipedia-en,true
dish,dish-tshik-a-mi-8bc8fdcd,Tshik-á-mī,tshik a mi,en,src-wikipedia-en,true
dish_family,fam-guthuk-5785a5ee,Guthuk,guthuk,en,src-wikipedia-en,true
dish,dish-guthuk-c321756e,Guthuk,guthuk,en,src-wikipedia-en,true
dish_family,fam-laping-b6499cd6,Laping,laping,en,src-wikipedia-en,true
dish,dish-laping-586fffee,Laping,laping,en,src-wikipedia-en,true
dish_family,fam-thenthuk-649c28b9,Thenthuk,thenthuk,en,src-wikipedia-en,true
dish,dish-thenthuk-189c49c2,Thenthuk,thenthuk,en,src-wikipedia-en,true
dish_family,fam-thukpa-ed1cffe3,Thukpa,thukpa,en,src-wikipedia-en,true
dish,dish-thukpa-cae2d60a,Thukpa,thukpa,en,src-wikipedia-en,true
dish_family,fam-kat-kyi-kaik-7d04fffa,Kat kyi kaik,kat kyi kaik,en,src-wikipedia-en,true
dish,dish-kat-kyi-kaik-4226b748,Kat kyi kaik,kat kyi kaik,en,src-wikipedia-en,true
dish_family,fam-kyay-oh-e0b37854,Kyay oh,kyay oh,en,src-wikipedia-en,true
dish,dish-kyay-oh-7dfc786c,Kyay oh,kyay oh,en,src-wikipedia-en,true
dish_family,fam-kya-zan-hinga-9201ce73,Kya zan hinga,kya zan hinga,en,src-wikipedia-en,true
dish,dish-kya-zan-hinga-fe1b746b,Kya zan hinga,kya zan hinga,en,src-wikipedia-en,true
dish_family,fam-meeshay-2d12cd07,Meeshay,meeshay,en,src-wikipedia-en,true
dish,dish-meeshay-ba918ae7,Meeshay,meeshay,en,src-wikipedia-en,true
dish_family,fam-mohinga-b6a4ff33,Mohinga,mohinga,en,src-wikipedia-en,true
dish,dish-mohinga-2ffbb310,Mohinga,mohinga,en,src-wikipedia-en,true
dish_family,fam-mont-di-3526da91,Mont di,mont di,en,src-wikipedia-en,true
dish,dish-mont-di-9d4f5c2b,Mont di,mont di,en,src-wikipedia-en,true
dish_family,fam-nan-gyi-thohk-5f3f9ada,Nan gyi thohk,nan gyi thohk,en,src-wikipedia-en,true
dish,dish-nan-gyi-thohk-df272a36,Nan gyi thohk,nan gyi thohk,en,src-wikipedia-en,true
dish_family,fam-ohn-no-khao-swe-87b1e41f,Ohn no khao swè,ohn no khao swe,en,src-wikipedia-en,true
dish,dish-ohn-no-khao-swe-fa22368c,Ohn no khao swè,ohn no khao swe,en,src-wikipedia-en,true
dish_family,fam-sigyet-khauk-swe-904818fa,Sigyet khauk swè,sigyet khauk swe,en,src-wikipedia-en,true
dish,dish-sigyet-khauk-swe-5448ef2f,Sigyet khauk swè,sigyet khauk swe,en,src-wikipedia-en,true
dish_family,fam-banh-kanh-e8487094,Banh kanh,banh kanh,en,src-wikipedia-en,true
dish,dish-banh-kanh-063c0af4,Banh kanh,banh kanh,en,src-wikipedia-en,true
dish_family,fam-kuyteav-59245d18,Kuyteav,kuyteav,en,src-wikipedia-en,true
dish,dish-kuyteav-f292a9c4,Kuyteav,kuyteav,en,src-wikipedia-en,true
dish_family,fam-batchoy-286d355a,Batchoy,batchoy,en,src-wikipedia-en,true
dish,dish-batchoy-505f9325,Batchoy,batchoy,en,src-wikipedia-en,true
dish_family,fam-kinalas-eafa8d24,Kinalas,kinalas,en,src-wikipedia-en,true
dish,dish-kinalas-5071626e,Kinalas,kinalas,en,src-wikipedia-en,true
dish_family,fam-lomi-45e6a888,Lomi,lomi,en,src-wikipedia-en,true
dish,dish-lomi-a50e6da9,Lomi,lomi,en,src-wikipedia-en,true
dish_family,fam-mami-soup-24bc4c1f,Mami soup,mami soup,en,src-wikipedia-en,true
dish,dish-mami-soup-9372e4d1,Mami soup,mami soup,en,src-wikipedia-en,true
dish_family,fam-odong-2163a1e7,Odong,odong,en,src-wikipedia-en,true
dish,dish-odong-ca02b13b,Odong,odong,en,src-wikipedia-en,true
dish_family,fam-pancit-canton-1d2ac036,Pancit canton,pancit canton,en,src-wikipedia-en,true
